customer_id,cohort_month,country,first_purchase_date,last_purchase_date,customer_lifespan_days,total_orders,total_revenue,avg_order_value,first_order_value,is_churned,is_lapsed_90d,eligible_for_90d,retained_90d
12607,2011-10-01,USA,2011-10-10,2011-10-10,0,1,1579.51,1579.51,1579.51,1,0,0,0
12608,2010-10-01,United Kingdom,2010-10-31,2010-10-31,0,1,415.79,415.79,415.79,1,1,1,0
12609,2009-12-01,Germany,2009-12-20,2011-09-22,641,9,3435.86,381.76,330.6,0,0,1,0
12610,2011-08-01,Italy,2011-08-05,2011-11-17,104,5,2099.54,419.91,946.75,0,0,1,1
12611,2011-10-01,Italy,2011-10-18,2011-10-18,0,1,1193.32,1193.32,1193.32,1,0,0,0
12612,2011-09-01,Germany,2011-09-26,2011-09-26,0,1,704.04,704.04,704.04,1,0,0,0
12613,2009-12-01,Germany,2009-12-14,2011-10-13,668,10,6835.07,683.51,1350.81,0,0,1,0
12614,2011-03-01,Germany,2011-03-07,2011-03-07,0,1,315.6,315.6,315.6,1,1,1,0
12615,2010-03-01,France,2010-03-18,2011-12-07,629,8,5740.98,717.62,1155.48,0,0,1,0
12616,2010-11-01,France,2010-11-16,2011-09-05,293,3,1131.1,377.03,417.8,0,1,1,0
12617,2011-11-01,France,2011-11-10,2011-11-10,0,1,355.53,355.53,355.53,1,0,0,0
12618,2011-11-01,Italy,2011-11-18,2011-11-18,0,1,177.31,177.31,177.31,1,0,0,0
12619,2010-05-01,Germany,2010-05-28,2011-11-23,544,10,3781.38,378.14,140.14,0,0,1,0
12620,2011-05-01,France,2011-05-19,2011-11-25,190,3,1339.41,446.47,561.66,0,0,1,0
12621,2010-02-01,Germany,2010-02-09,2011-12-08,667,35,24775.81,707.88,274.44,0,0,1,1
12622,2011-04-01,Germany,2011-04-21,2011-04-21,0,1,180.1,180.1,180.1,1,1,1,0
12623,2010-01-01,Germany,2010-01-12,2011-03-08,420,7,3747.84,535.41,1579.72,0,1,1,1
12624,2011-06-01,France,2011-06-15,2011-08-25,71,2,641.13,320.57,299.94,0,1,1,1
12625,2010-04-01,Germany,2010-04-22,2011-05-12,385,4,5164.88,1291.22,969.69,0,1,1,1
12626,2011-01-01,Germany,2011-01-17,2011-11-16,303,9,6620.48,735.61,1096.0,0,0,1,1
12627,2011-07-01,Germany,2011-07-22,2011-11-29,130,7,4478.53,639.79,768.02,0,0,1,1
12628,2011-10-01,Germany,2011-10-06,2011-12-05,60,3,786.46,262.15,333.64,0,0,0,1
12629,2010-10-01,Sweden,2010-10-12,2010-11-19,38,2,1558.22,779.11,704.36,0,1,1,1
12630,2011-10-01,Finland,2011-10-27,2011-11-30,34,2,1270.88,635.44,701.79,0,0,0,1
12631,2010-01-01,Finland,2010-01-15,2011-10-13,636,6,3481.57,580.26,738.18,0,0,1,0
12632,2010-05-01,Germany,2010-05-24,2010-07-07,44,2,804.88,402.44,394.32,0,1,1,1
12633,2010-07-01,Germany,2010-07-02,2011-10-12,467,7,5678.16,811.17,2216.39,0,0,1,1
12634,2010-06-01,USA,2010-06-09,2010-06-22,13,2,490.0,245.0,360.0,0,1,1,1
12635,2010-09-01,Germany,2010-09-09,2011-09-11,367,4,2930.41,732.6,731.33,0,0,1,1
12636,2009-12-01,USA,2009-12-01,2009-12-01,0,1,141.0,141.0,141.0,1,1,1,0
12637,2010-06-01,France,2010-06-14,2011-10-03,476,12,8340.31,695.03,697.84,0,0,1,1
12638,2010-03-01,Sweden,2010-03-10,2011-11-06,606,2,921.49,460.75,249.8,0,0,1,0
12639,2010-03-01,Sweden,2010-03-22,2011-04-15,389,3,1312.37,437.46,253.58,0,1,1,0
12640,2011-09-01,France,2011-09-19,2011-11-16,58,3,1174.58,391.53,764.59,0,0,0,1
12641,2011-08-01,Sweden,2011-08-16,2011-08-16,0,1,185.9,185.9,185.9,1,1,1,0
12642,2011-08-01,Germany,2011-08-24,2011-11-14,82,3,1013.26,337.75,366.45,0,0,1,1
12643,2010-04-01,France,2010-04-07,2011-08-03,483,12,8350.42,695.87,2213.2,0,1,1,1
12644,2010-01-01,Germany,2010-01-14,2011-08-02,565,4,1918.49,479.62,671.93,0,1,1,1
12645,2010-02-01,Germany,2010-02-09,2011-11-06,635,8,3539.3,442.41,373.65,0,0,1,1
12646,2011-10-01,USA,2011-10-21,2011-12-05,45,2,1346.97,673.49,731.69,0,0,0,1
12647,2010-01-01,Germany,2010-01-13,2011-11-17,673,36,17924.35,497.9,1383.41,0,0,1,1
12648,2010-01-01,Germany,2010-01-07,2011-07-08,547,4,1112.0,278.0,205.75,0,1,1,1
12649,2010-01-01,Germany,2010-01-12,2011-08-24,589,8,2294.65,286.83,306.3,0,1,1,1
12650,2011-12-01,France,2011-12-06,2011-12-06,0,1,314.44,314.44,314.44,1,0,0,0
12651,2010-08-01,France,2010-08-31,2011-01-09,131,4,377.75,94.44,99.0,0,1,1,1
12652,2010-10-01,Germany,2010-10-01,2011-01-12,103,2,1017.03,508.52,97.05,0,1,1,0
12653,2010-07-01,Israel,2010-07-01,2011-07-14,378,3,4160.83,1386.94,1950.98,0,1,1,0
12654,2011-02-01,Germany,2011-02-17,2011-11-29,285,5,601.98,120.4,166.6,0,0,1,0
12655,2010-10-01,France,2010-10-12,2010-10-12,0,1,261.35,261.35,261.35,1,1,1,0
12656,2010-05-01,France,2010-05-26,2011-11-22,545,8,6407.83,800.98,945.0,0,0,1,1
12657,2011-09-01,France,2011-09-22,2011-11-28,67,4,1643.18,410.8,618.44,0,0,0,1
12658,2011-11-01,Germany,2011-11-21,2011-11-21,0,1,686.05,686.05,686.05,1,0,0,0
12659,2011-11-01,France,2011-11-10,2011-11-10,0,1,91.68,91.68,91.68,1,0,0,0
12660,2011-11-01,France,2011-11-28,2011-11-28,0,1,245.1,245.1,245.1,1,0,0,0
12661,2010-09-01,Sweden,2010-09-29,2010-09-29,0,1,162.0,162.0,162.0,1,1,1,0
12662,2010-04-01,Germany,2010-04-01,2011-12-09,617,20,6988.02,349.4,476.36,0,0,1,1
12663,2010-02-01,Germany,2010-02-09,2010-03-25,44,2,239.4,119.7,153.75,0,1,1,1
12664,2009-12-01,Finland,2009-12-13,2011-12-01,718,11,6070.04,551.82,549.08,0,0,1,0
12665,2010-02-01,Germany,2010-02-08,2011-01-19,345,3,313.6,104.53,168.8,0,1,1,0
12666,2010-11-01,Israel,2010-11-10,2010-11-10,0,1,1248.42,1248.42,1248.42,1,1,1,0
12667,2011-10-01,Finland,2011-10-12,2011-10-12,0,1,620.13,620.13,620.13,1,0,0,0
12668,2010-01-01,Germany,2010-01-31,2011-11-28,666,10,11444.68,1144.47,1755.74,0,0,1,1
12669,2011-03-01,France,2011-03-28,2011-07-12,106,3,2744.03,914.68,1136.3,0,1,1,1
12670,2010-02-01,France,2010-02-11,2011-11-29,656,7,3760.29,537.18,225.6,0,0,1,0
12671,2010-04-01,Germany,2010-04-12,2010-04-12,0,1,2622.48,2622.48,2622.48,1,1,1,0
12672,2010-04-01,France,2010-04-23,2011-01-14,266,2,437.05,218.53,211.15,0,1,1,0
12673,2010-11-01,Germany,2010-11-03,2011-12-04,396,3,1230.02,410.01,619.5,0,0,1,1
12674,2011-05-01,France,2011-05-16,2011-11-01,169,4,1970.6,492.65,586.74,0,0,1,1
12675,2010-05-01,Italy,2010-05-10,2010-06-04,25,2,958.5,479.25,945.75,0,1,1,1
12676,2010-08-01,Sweden,2010-08-13,2011-11-15,459,11,2843.09,258.46,405.58,0,0,1,1
12677,2010-02-01,France,2010-02-11,2010-06-02,111,2,395.1,197.55,190.7,0,1,1,0
12678,2010-01-01,France,2010-01-07,2011-10-28,659,21,34281.18,1632.44,2130.3,0,0,1,1
12679,2011-03-01,France,2011-03-01,2011-10-12,225,4,1113.02,278.26,794.06,0,0,1,1
12680,2011-08-01,France,2011-08-18,2011-12-09,113,4,880.81,220.2,311.78,0,0,1,1
12681,2009-12-01,France,2009-12-13,2011-11-25,712,45,30868.28,685.96,1014.54,0,0,1,1
12682,2009-12-01,France,2009-12-01,2011-12-06,735,52,24033.91,462.19,426.3,0,0,1,1
12683,2009-12-01,France,2009-12-13,2011-12-05,722,21,12696.78,604.61,258.3,0,0,1,1
12684,2011-05-01,France,2011-05-10,2011-12-02,206,7,2283.63,326.23,489.1,0,0,1,1
12685,2011-09-01,France,2011-09-07,2011-11-11,65,6,2863.08,477.18,549.24,0,0,1,1
12686,2010-12-01,France,2010-12-03,2010-12-03,0,1,178.28,178.28,178.28,1,1,1,0
12687,2010-08-01,Sweden,2010-08-16,2010-08-16,0,2,2138.91,1069.46,280.0,0,1,1,1
12688,2011-08-01,Israel,2011-08-18,2011-08-18,0,1,4873.81,4873.81,4873.81,1,1,1,0
12689,2011-08-01,France,2011-08-04,2011-11-14,102,2,1247.61,623.8,511.03,0,0,1,0
12690,2011-05-01,France,2011-05-18,2011-05-18,0,1,389.01,389.01,389.01,1,1,1,0
12691,2010-10-01,France,2010-10-15,2011-11-11,392,7,1170.4,167.2,134.6,0,0,1,1
12692,2010-03-01,France,2010-03-12,2010-03-12,0,1,110.95,110.95,110.95,1,1,1,0
12693,2010-07-01,Germany,2010-07-05,2011-08-04,395,7,1703.02,243.29,579.35,0,1,1,1
12694,2010-10-01,France,2010-10-14,2011-09-30,351,3,1843.35,614.45,973.68,0,0,1,0
12695,2010-02-01,France,2010-02-12,2011-12-02,658,7,1407.12,201.02,493.66,0,0,1,1
12696,2010-07-01,Finland,2010-07-19,2010-10-01,74,2,851.91,425.96,317.15,0,1,1,1
12697,2011-06-01,Sweden,2011-06-23,2011-11-11,141,3,957.59,319.2,390.5,0,0,1,1
12698,2010-04-01,Germany,2010-04-28,2010-04-28,0,1,339.75,339.75,339.75,1,1,1,0
12699,2010-10-01,Germany,2010-10-18,2010-10-18,0,1,638.11,638.11,638.11,1,1,1,0
12700,2011-05-01,France,2011-05-08,2011-12-02,208,4,4939.99,1235.0,1092.43,0,0,1,1
12701,2010-03-01,Germany,2010-03-16,2011-09-21,554,6,2446.41,407.74,547.32,0,0,1,1
12702,2011-11-01,Germany,2011-11-20,2011-11-20,0,1,219.0,219.0,219.0,1,0,0,0
12703,2010-01-01,Germany,2010-01-24,2011-09-29,613,4,1006.53,251.63,557.53,0,0,1,1
12704,2011-06-01,Finland,2011-06-23,2011-12-02,162,8,2340.84,292.61,329.56,0,0,1,1
12705,2010-06-01,Germany,2010-06-24,2011-11-24,518,14,11762.1,840.15,1544.87,0,0,1,0
12707,2011-02-01,France,2011-02-21,2011-02-21,0,1,603.42,603.42,603.42,1,1,1,0
12708,2009-12-01,Germany,2009-12-18,2011-11-10,692,18,5314.1,295.23,205.47,0,0,1,1
12709,2009-12-01,Germany,2009-12-09,2011-11-24,715,34,31093.34,914.51,1445.56,0,0,1,1
12710,2011-05-01,Germany,2011-05-22,2011-09-04,105,3,1149.02,383.01,718.96,0,1,1,1
12711,2010-02-01,Germany,2010-02-01,2010-04-07,65,2,1339.05,669.52,549.3,0,1,1,1
12712,2009-12-01,Germany,2009-12-09,2011-11-11,702,21,7193.66,342.56,333.8,0,0,1,1
12713,2011-12-01,Germany,2011-12-09,2011-12-09,0,1,848.55,848.55,848.55,1,0,0,0
12714,2009-12-01,France,2009-12-04,2011-11-30,726,12,14093.71,1174.48,682.65,0,0,1,1
12715,2011-08-01,Sweden,2011-08-25,2011-08-25,0,1,353.86,353.86,353.86,1,1,1,0
12716,2011-07-01,France,2011-07-29,2011-12-06,130,2,1053.49,526.74,677.9,0,0,1,0
12717,2010-04-01,Greece,2010-04-28,2011-07-11,439,3,1308.91,436.3,277.93,0,1,1,0
12718,2011-09-01,France,2011-09-29,2011-09-29,0,1,238.25,238.25,238.25,1,0,0,0
12719,2011-10-01,France,2011-10-05,2011-12-04,60,2,644.95,322.47,283.6,0,0,0,1
12720,2010-07-01,Germany,2010-07-21,2011-12-07,504,30,8260.67,275.36,824.49,0,0,1,1
12721,2010-08-01,France,2010-08-25,2011-11-08,440,8,4013.08,501.64,751.55,0,0,1,1
12722,2011-07-01,France,2011-07-12,2011-09-15,65,4,997.63,249.41,302.92,0,0,1,1
12723,2011-10-01,France,2011-10-05,2011-12-06,62,5,725.07,145.01,265.51,0,0,0,1
12724,2010-06-01,France,2010-06-22,2011-12-04,530,7,2317.52,331.07,571.4,0,0,1,1
12725,2010-05-01,Italy,2010-05-04,2010-12-03,213,4,2694.56,673.64,1008.95,0,1,1,1
12726,2010-03-01,France,2010-03-25,2011-11-11,596,11,4014.6,364.96,381.36,0,0,1,1
12727,2010-02-01,France,2010-02-23,2011-11-29,644,10,5679.53,567.95,759.32,0,0,1,0
12728,2010-11-01,France,2010-11-21,2011-09-29,312,5,1070.17,214.03,233.84,0,0,1,1
12729,2011-08-01,France,2011-08-18,2011-08-18,0,1,453.01,453.01,453.01,1,1,1,0
12730,2010-07-01,Germany,2010-07-06,2010-07-06,0,1,829.25,829.25,829.25,1,1,1,0
12731,2010-03-01,France,2010-03-02,2011-11-16,624,17,25775.71,1516.22,1626.4,0,0,1,1
12732,2011-06-01,France,2011-06-13,2011-06-13,0,1,236.26,236.26,236.26,1,1,1,0
12733,2010-01-01,USA,2010-01-19,2011-04-19,455,4,2424.87,606.22,1130.22,0,1,1,0
12734,2010-11-01,France,2010-11-12,2010-12-22,40,3,639.65,213.22,130.35,0,1,1,1
12735,2011-01-01,France,2011-01-06,2011-01-28,22,2,779.57,389.78,319.77,0,1,1,1
12736,2011-01-01,France,2011-01-11,2011-01-11,0,1,234.0,234.0,234.0,1,1,1,0
12737,2010-07-01,France,2010-07-29,2010-07-29,0,2,3710.5,1855.25,100.0,0,1,1,1
12738,2010-12-01,Germany,2010-12-02,2010-12-02,0,1,310.7,310.7,310.7,1,1,1,0
12739,2010-11-01,United Arab Emirates,2010-11-10,2011-09-22,316,4,2726.73,681.68,1445.69,0,0,1,1
12740,2011-10-01,France,2011-10-07,2011-10-07,0,1,427.6,427.6,427.6,1,0,0,0
12741,2010-06-01,USA,2010-06-24,2010-06-28,4,2,406.07,203.04,236.07,0,1,1,1
12742,2010-03-01,United Arab Emirates,2010-03-24,2010-03-24,0,1,1201.52,1201.52,1201.52,1,1,1,0
12743,2011-07-01,Unspecified,2011-07-28,2011-07-28,0,2,546.43,273.21,347.35,0,1,1,1
12744,2010-04-01,Singapore,2010-04-27,2011-10-19,540,11,25317.06,2301.55,1252.95,0,0,1,0
12745,2010-01-01,EIRE,2010-01-26,2010-08-10,196,3,925.41,308.47,201.56,0,1,1,0
12746,2010-06-01,United Kingdom,2010-06-17,2010-06-17,0,1,254.55,254.55,254.55,1,1,1,0
12747,2009-12-01,United Kingdom,2009-12-07,2011-12-07,730,26,9276.54,356.79,380.65,0,0,1,1
12748,2009-12-01,United Kingdom,2009-12-04,2011-12-09,735,336,56599.39,168.45,220.9,0,0,1,1
12749,2010-07-01,United Kingdom,2010-07-06,2011-12-06,518,9,6897.36,766.37,832.9,0,0,1,0
12750,2011-08-01,Poland,2011-08-03,2011-08-03,0,1,275.88,275.88,275.88,1,1,1,0
12751,2010-09-01,Brazil,2010-09-21,2010-09-21,0,1,268.27,268.27,268.27,1,1,1,0
12752,2011-09-01,Norway,2011-09-19,2011-09-19,0,1,4366.78,4366.78,4366.78,1,0,0,0
12753,2010-12-01,Japan,2010-12-12,2011-11-17,340,6,21429.39,3571.57,3590.59,0,0,1,1
12754,2011-02-01,Japan,2011-02-04,2011-04-18,73,3,3010.74,1003.58,45.57,0,1,1,1
12755,2010-01-01,Japan,2010-01-15,2011-03-04,413,11,9030.66,820.97,2.95,0,1,1,1
12756,2011-09-01,Japan,2011-09-14,2011-09-14,0,1,112.08,112.08,112.08,1,0,0,0
12757,2011-05-01,Portugal,2011-05-12,2011-11-24,196,13,7857.1,604.39,602.83,0,0,1,1
12758,2009-12-01,Portugal,2009-12-01,2011-08-15,622,7,9903.24,1414.75,2454.68,0,1,1,0
12759,2009-12-01,Netherlands,2009-12-04,2011-10-18,683,8,5020.74,627.59,508.26,0,0,1,0
12760,2010-09-01,Netherlands,2010-09-10,2010-09-10,0,1,347.8,347.8,347.8,1,1,1,0
12761,2010-09-01,Netherlands,2010-09-01,2010-09-08,7,2,782.95,391.48,757.95,0,1,1,1
12762,2011-11-01,Portugal,2011-11-14,2011-12-02,18,2,1898.52,949.26,461.59,0,0,0,1
12763,2010-12-01,Japan,2010-12-05,2011-07-24,231,2,814.16,407.08,640.16,0,1,1,0
12764,2011-01-01,Lebanon,2011-01-27,2011-01-27,0,1,1693.88,1693.88,1693.88,1,1,1,0
12765,2010-03-01,Netherlands,2010-03-08,2010-08-24,169,6,1404.58,234.1,147.0,0,1,1,1
12766,2010-10-01,Portugal,2010-10-28,2011-12-06,404,9,10068.28,1118.7,874.36,0,0,1,1
12767,2010-11-01,Korea,2010-11-29,2010-11-29,0,1,949.82,949.82,949.82,1,1,1,0
12768,2010-09-01,Korea,2010-09-15,2010-09-15,0,1,168.69,168.69,168.69,1,1,1,0
12769,2011-04-01,Brazil,2011-04-15,2011-04-15,0,1,1143.6,1143.6,1143.6,1,1,1,0
12770,2010-09-01,Japan,2010-09-09,2011-05-13,246,2,3246.45,1623.23,1895.0,0,1,1,0
12771,2010-08-01,Portugal,2010-08-11,2010-08-11,0,1,282.3,282.3,282.3,1,1,1,0
12772,2011-10-01,Portugal,2011-10-11,2011-10-11,0,1,892.47,892.47,892.47,1,0,0,0
12773,2010-05-01,Portugal,2010-05-24,2010-05-24,0,1,124.25,124.25,124.25,1,1,1,0
12774,2010-06-01,Netherlands,2010-06-22,2010-06-22,0,1,98.7,98.7,98.7,1,1,1,0
12775,2010-10-01,Netherlands,2010-10-26,2011-11-22,392,7,1686.12,240.87,172.12,0,0,1,1
12776,2010-02-01,Portugal,2010-02-10,2010-02-10,0,1,55.5,55.5,55.5,1,1,1,0
12777,2010-09-01,United Kingdom,2010-09-08,2010-09-08,0,1,519.45,519.45,519.45,1,1,1,0
12778,2010-04-01,Netherlands,2010-04-16,2011-11-20,583,9,1775.68,197.3,378.6,0,0,1,0
12779,2009-12-01,Poland,2009-12-03,2011-11-02,699,14,6722.27,480.16,371.82,0,0,1,1
12780,2010-04-01,Netherlands,2010-04-20,2010-04-20,0,1,337.4,337.4,337.4,1,1,1,0
12781,2011-02-01,Czech Republic,2011-02-28,2011-10-07,221,2,826.74,413.37,549.26,0,0,1,0
12782,2010-07-01,Portugal,2010-07-08,2011-12-05,515,11,4618.24,419.84,288.1,0,0,1,1
12783,2011-09-01,Portugal,2011-09-25,2011-12-07,73,6,2225.91,370.98,339.02,0,0,0,1
12784,2010-06-01,Portugal,2010-06-28,2011-11-30,520,3,1804.75,601.58,1230.33,0,0,1,0
12785,2009-12-01,Portugal,2009-12-08,2010-12-10,367,3,1100.4,366.8,366.9,0,1,1,0
12786,2010-04-01,Netherlands,2010-04-09,2010-04-09,0,1,728.5,728.5,728.5,1,1,1,0
12787,2010-10-01,Netherlands,2010-10-22,2011-11-30,404,4,862.18,215.55,398.52,0,0,1,0
12788,2010-06-01,Netherlands,2010-06-29,2010-09-02,65,4,444.9,111.23,161.1,0,1,1,1
12789,2010-01-01,Netherlands,2010-01-15,2011-10-05,628,3,273.35,91.12,89.25,0,0,1,0
12790,2010-10-01,Netherlands,2010-10-25,2011-05-31,218,2,591.85,295.93,266.93,0,1,1,0
12791,2010-03-01,Netherlands,2010-03-25,2010-12-01,251,6,1056.11,176.02,146.68,0,1,1,1
12792,2010-06-01,Portugal,2010-06-23,2011-03-28,278,2,827.01,413.5,426.47,0,1,1,0
12793,2010-11-01,Portugal,2010-11-03,2011-01-09,67,3,1017.33,339.11,340.05,0,1,1,1
12794,2011-09-01,Portugal,2011-09-02,2011-10-17,45,2,860.41,430.2,317.0,0,0,1,1
12795,2011-11-01,Portugal,2011-11-21,2011-11-21,0,1,430.48,430.48,430.48,1,0,0,0
12796,2010-03-01,Netherlands,2010-03-21,2010-03-21,0,1,381.0,381.0,381.0,1,1,1,0
12797,2010-10-01,Portugal,2010-10-11,2010-12-09,59,2,806.11,403.06,298.05,0,1,1,1
12798,2010-10-01,Japan,2010-10-14,2011-11-29,411,4,8510.93,2127.73,1533.89,0,0,1,0
12799,2010-06-01,Japan,2010-06-28,2010-06-28,0,1,219.35,219.35,219.35,1,1,1,0
12800,2010-02-01,Portugal,2010-02-01,2010-08-26,206,3,584.25,194.75,347.33,0,1,1,1
12801,2010-07-01,Sweden,2010-07-27,2010-07-27,0,1,1071.82,1071.82,1071.82,1,1,1,0
12802,2010-05-01,Netherlands,2010-05-25,2011-06-06,377,7,2416.42,345.2,774.25,0,1,1,1
12803,2010-11-01,Netherlands,2010-11-11,2010-11-11,0,1,1092.81,1092.81,1092.81,1,1,1,0
12804,2010-07-01,Netherlands,2010-07-27,2010-08-31,35,2,327.02,163.51,179.93,0,1,1,1
12805,2010-02-01,Netherlands,2010-02-03,2010-11-23,293,4,1434.95,358.74,266.5,0,1,1,1
12806,2010-04-01,Netherlands,2010-04-30,2010-09-30,153,4,2878.96,719.74,1354.5,0,1,1,1
12807,2010-11-01,Sweden,2010-11-21,2010-11-21,0,1,330.35,330.35,330.35,1,1,1,0
12808,2010-09-01,Portugal,2010-09-03,2011-11-03,426,5,906.1,181.22,189.65,0,0,1,1
12809,2010-03-01,Portugal,2010-03-02,2011-06-15,470,3,1755.94,585.31,633.68,0,1,1,1
12810,2010-02-01,Japan,2010-02-01,2010-06-23,142,2,534.99,267.5,159.66,0,1,1,0
12811,2010-10-01,Portugal,2010-10-08,2011-03-24,167,5,1033.9,206.78,282.95,0,1,1,1
12812,2011-10-01,Japan,2011-10-26,2011-10-26,0,1,229.64,229.64,229.64,1,0,0,0
12813,2010-01-01,Netherlands,2010-01-15,2010-07-26,192,3,1687.8,562.6,244.2,0,1,1,0
12814,2011-08-01,Poland,2011-08-30,2011-08-30,0,1,125.92,125.92,125.92,1,1,1,0
12815,2011-05-01,Poland,2011-05-25,2011-07-15,51,2,1063.46,531.73,615.36,0,1,1,1
12816,2011-06-01,Poland,2011-06-16,2011-09-05,81,2,572.2,286.1,318.65,0,1,1,1
12817,2010-10-01,Austria,2010-10-01,2011-03-03,153,3,690.98,230.33,195.6,0,1,1,1
12818,2011-03-01,Austria,2011-03-23,2011-03-23,0,1,1542.08,1542.08,1542.08,1,1,1,0
12819,2010-09-01,United Kingdom,2010-09-07,2010-09-07,0,1,540.52,540.52,540.52,1,1,1,0
12820,2009-12-01,United Kingdom,2009-12-05,2011-12-06,731,11,2689.52,244.5,148.3,0,0,1,1
12821,2010-04-01,United Kingdom,2010-04-07,2011-05-09,397,2,220.8,110.4,128.08,0,1,1,0
12822,2011-09-01,United Kingdom,2011-09-13,2011-09-30,17,2,948.88,474.44,690.9,0,0,0,1
12823,2010-01-01,United Kingdom,2010-01-29,2011-09-26,605,18,6501.5,361.19,416.5,0,0,1,1
12824,2011-10-01,United Kingdom,2011-10-11,2011-10-11,0,1,397.12,397.12,397.12,1,0,0,0
12825,2010-03-01,United Kingdom,2010-03-08,2010-07-06,120,2,518.63,259.32,214.83,0,1,1,0
12826,2009-12-01,United Kingdom,2009-12-18,2011-12-07,719,12,2955.75,246.31,458.2,0,0,1,0
12827,2011-10-01,United Kingdom,2011-10-26,2011-12-04,39,3,430.15,143.38,217.75,0,0,0,1
12828,2011-08-01,United Kingdom,2011-08-01,2011-12-07,128,6,1018.71,169.79,227.0,0,0,1,1
12829,2010-06-01,United Kingdom,2010-06-07,2011-01-07,214,3,385.3,128.43,92.3,0,1,1,0
12830,2011-06-01,United Kingdom,2011-06-21,2011-11-02,134,6,6814.64,1135.77,2221.84,0,0,1,1
12831,2010-09-01,United Kingdom,2010-09-02,2011-03-22,201,3,451.11,150.37,146.6,0,1,1,1
12832,2011-09-01,United Kingdom,2011-09-02,2011-11-07,66,2,383.03,191.52,267.8,0,0,1,1
12833,2011-07-01,United Kingdom,2011-07-17,2011-07-17,0,1,417.38,417.38,417.38,1,1,1,0
12834,2011-03-01,United Kingdom,2011-03-02,2011-03-02,0,1,312.38,312.38,312.38,1,1,1,0
12835,2009-12-01,United Kingdom,2009-12-03,2010-10-08,309,41,6043.31,147.4,285.09,0,1,1,1
12836,2009-12-01,United Kingdom,2009-12-01,2011-10-11,679,15,6585.62,439.04,423.87,0,0,1,1
12837,2010-05-01,United Kingdom,2010-05-19,2011-06-19,396,2,688.41,344.21,554.31,0,1,1,0
12838,2010-04-01,United Kingdom,2010-04-26,2011-11-06,559,10,3398.48,339.85,228.05,0,0,1,1
12839,2009-12-01,United Kingdom,2009-12-07,2011-12-07,730,26,10071.73,387.37,346.0,0,0,1,1
12840,2010-02-01,United Kingdom,2010-02-03,2011-07-19,531,7,4041.97,577.42,150.0,0,1,1,0
12841,2010-07-01,United Kingdom,2010-07-08,2011-12-05,515,40,7540.68,188.52,345.1,0,0,1,1
12842,2009-12-01,United Kingdom,2009-12-02,2011-09-30,667,4,1917.99,479.5,397.2,0,0,1,0
12843,2009-12-01,United Kingdom,2009-12-13,2011-10-05,661,30,6588.41,219.61,76.84,0,0,1,1
12844,2010-04-01,United Kingdom,2010-04-25,2011-11-10,564,4,648.6,162.15,123.03,0,0,1,0
12845,2011-02-01,United Kingdom,2011-02-22,2011-03-17,23,4,354.09,88.52,65.09,0,1,1,1
12846,2010-01-01,United Kingdom,2010-01-26,2010-01-26,0,1,15.58,15.58,15.58,1,1,1,0
12847,2010-11-01,United Kingdom,2010-11-17,2011-11-17,365,2,1636.9,818.45,765.36,0,0,1,0
12848,2010-02-01,United Kingdom,2010-02-02,2010-02-02,0,1,208.0,208.0,208.0,1,1,1,0
12849,2010-04-01,United Kingdom,2010-04-27,2011-11-08,560,6,3090.56,515.09,472.29,0,0,1,0
12850,2010-09-01,United Kingdom,2010-09-20,2010-09-20,0,1,330.0,330.0,330.0,1,1,1,0
12851,2010-08-01,United Kingdom,2010-08-19,2011-09-04,381,2,284.13,142.07,148.95,0,1,1,0
12852,2011-02-01,United Kingdom,2011-02-18,2011-02-18,0,1,311.55,311.55,311.55,1,1,1,0
12853,2010-02-01,United Kingdom,2010-02-05,2011-07-28,538,11,3907.5,355.23,413.0,0,1,1,0
12854,2009-12-01,United Kingdom,2009-12-11,2011-09-22,650,7,2994.02,427.72,525.34,0,0,1,1
12855,2010-11-01,United Kingdom,2010-11-02,2010-12-02,30,4,650.94,162.74,383.32,0,1,1,1
12856,2011-10-01,United Kingdom,2011-10-07,2011-12-02,56,6,2179.93,363.32,393.74,0,0,0,1
12857,2010-01-01,United Kingdom,2010-01-25,2011-05-13,473,6,3688.0,614.67,204.6,0,1,1,0
12858,2010-11-01,United Kingdom,2010-11-21,2010-11-21,0,1,177.92,177.92,177.92,1,1,1,0
12859,2010-09-01,United Kingdom,2010-09-07,2010-09-07,0,1,575.1,575.1,575.1,1,1,1,0
12860,2010-01-01,United Kingdom,2010-01-15,2010-01-15,0,1,55.47,55.47,55.47,1,1,1,0
12861,2010-03-01,United Kingdom,2010-03-30,2010-03-30,0,1,68.25,68.25,68.25,1,1,1,0
12862,2010-08-01,United Kingdom,2010-08-01,2010-10-10,70,2,1008.32,504.16,510.68,0,1,1,1
12863,2010-04-01,United Kingdom,2010-04-29,2011-10-18,537,6,2792.55,465.43,632.35,0,0,1,1
12864,2010-07-01,United Kingdom,2010-07-19,2011-07-24,370,2,299.57,149.79,152.45,0,1,1,0
12865,2010-08-01,Austria,2010-08-20,2011-11-13,450,4,3323.47,830.87,1043.15,0,0,1,0
12866,2010-07-01,Belgium,2010-07-25,2011-03-01,219,3,1227.35,409.12,342.83,0,1,1,1
12867,2009-12-01,United Kingdom,2009-12-16,2011-11-13,697,13,7913.29,608.71,295.64,0,0,1,1
